Title;Abschnitt;Text;Link
Lufthansa: »Ich war noch nie feige« | ZEIT ONLINE;4;Mayrhuber: Wir haben heute – bedingt durch normale Fluktuation – konzernweit rund tausend Mitarbeiter weniger als im dritten Quartal 2008.;http://www.zeit.de/2009/12/Interview-Mayrhuber/komplettansicht?print=true
Lufthansa: »Ich war noch nie feige« | ZEIT ONLINE;5;Mayrhuber: Wir gehen unterschiedlich vor. Bei der Cargo gilt Kurzarbeit, weil das Frachtaufkommen binnen eines Jahres um rund 25 Prozent eingebrochen ist. In anderen Bereichen reduzieren wir ebenfalls gezielt die Kapazitäten. Allerdings gibt es bei uns keine Pläne für Entlassungen. Auch wenn die Nachfrage nochmals um fünf Prozent sinken sollte, können wir das durch flexible Einsatzpläne, Arbeitszeitkonten und Instrumente wie Kurzarbeit bewältigen.;http://www.zeit.de/2009/12/Interview-Mayrhuber/komplettansicht?print=true
Lufthansa: »Ich war noch nie feige« | ZEIT ONLINE;6;Mayrhuber: Das hoffe ich nicht. Im Jahr 1992 war es dramatischer. Damals wurde uns in einer Vorstandssitzung gesagt: »Wir können im November die Gehälter nicht mehr bezahlen.« Wir gingen dann durch eine Sanierung und eine Privatisierung, um diese ernste Krise zu bewältigen. Eine vergleichbare existenzielle Not haben wir heute nicht.;http://www.zeit.de/2009/12/Interview-Mayrhuber/komplettansicht?print=true
Lufthansa: »Ich war noch nie feige« | ZEIT ONLINE;7;Mayrhuber: (lacht) Beides stimmt nicht. Die Wahrheit liegt – wie so oft im Leben – in der Mitte.;http://www.zeit.de/2009/12/Interview-Mayrhuber/komplettansicht?print=true
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;1;Inmitten der Trümmer des im Zweiten Weltkrieg zerstörten Europas schwärmte Winston Churchill im Jahre 1946: »Wenn Europa dereinst geeint wäre, dann würde es keine Grenzen geben für das Glück, den Wohlstand und den Ruhm seiner vierhundert Millionen Menschen.«;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;2;Heute droht das Gegenteil: Wenn Europa an der globalen Wirtschaftskrise zerbrechen sollte, dann wird es keine Grenzen geben für das Unglück, die Not und die Schande seiner Politiker und fünfhundert Millionen Menschen!;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;3;Erleben wir nach 1989 heute im Jahre 2009 die zweite Weltrevolution? Vor 20 Jahren brach völlig unerwartet die Berliner Mauer, dann die sozialistische Sowjetunion, schließlich die bipolare Weltordnung des Kalten Krieges zusammen. In diesem Jubiläumsjahr droht nun ironischerweise genau das Modell des Kapitalismus, dessen Sieg damals gefeiert wurde – die Vorstellung, der freie Markt sei die Lösung –, zu zerfallen. Dieses Mal aber droht der Zusammenbruch die Europäische Union mit sich zu reißen. Wo bleibt heute Europas leidenschaftliches Aufbäumen? Wo bleibt die visionäre Stimme eines Churchill?;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;4;Im vergangenen Herbst, als der Bankenkrach die Europäische Union aus ihrer Selbstbespiegelung riss, dachte ich, mein Gott, was für eine Chance! Die Finanzkrise schien geradezu wie gemacht für die Europäische Union. Angesichts der sich unerbittlich entfaltenden Globalität der Krise sind nationale Alleingänge offensichtlich ineffektiv, ja kontraproduktiv. Wer, wenn nicht die EU, besitzt die Erfahrung, nationale Interessen durch das Einschwören auf ein übernationales Gemeinwohl überhaupt erst handlungsfähig zu machen? Mit der Geschwindigkeit, mit der die Krise alle Hoffnungen auf »Entkoppelung« beiseite fegte, schien das europäische Modell der Staatenkooperation zur wechselseitigen Ermächtigung der Nationen seine historische Rechtfertigung zu erneuern. Das Mindeste, das man erwarten durfte, war eine abgestimmte, gemeinschaftliche Reaktion der EU, die der Welt ein Beispiel für eine angemessene Antwort auf die Krise bieten würde.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;5;Der französische Präsident Sarkozy schlug denn auch im überraschenden Einvernehmen mit dem britischen Premierminister Brown eine Erweiterung der wirtschaftspolitischen Kompetenzen der EU vor. Er löste damit aber nicht weniger überraschend ein entschiedenes Nein der deutschen Vorbildeuropäerin Angela Merkel aus, unterstützt von fast der gesamten deutschen Kommentatorenöffentlichkeit. Entsprechend drehte sich plötzlich alles wieder nur darum, wie nationale Rettungspakete auszusehen hätten und wie diese durch die Parlamente zu peitschen seien. Dabei wurde gröblich die wichtigste Lehre der Großen Depression der 1930er Jahre missachtet: Jeder Rückzug in die nationale Idylle ist fatal – was droht, wird real: der Zusammenbruch der Weltwirtschaft.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;6;Zweifellos stünde die Welt besser da mit einem global abgestimmten Rettungspaket, das Anreize schafft für den privaten Konsum in China, Japan und der EU, das gleichzeitig den öffentlichen Sektor in den USA ankurbelt und das schließlich eine Zukunftsperspektive bietet für die Restrukturierung des Weltfinanzsektors. Was dagegen im Eiltempo umgesetzt wurde – Blankoschecks für Pleitebanken –, scheint fast wirkungslos zu verpuffen. Die Arbeitslosigkeit explodiert global. Die Druckwellen sozialer Unruhen und Fremdenfeindlichkeit erschüttern bereits Europa. Und plötzlich geistert auch noch das Gespenst gescheiterter Staaten durch das Europa des Wohlstands und der Sicherheit.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;7;Die Krise hat die osteuropäischen EU-Neumitglieder auf dem falschen Fuß erwischt. Gerade die Mitte dieser Länder, die bisher die EU-Reformen trug, fühlt sich nach der kommunistischen Enttäuschung nun auch vom kapitalistischen System im Stich gelassen. Auch wenn sich diese Länder in sehr unterschiedlichem Ausmaß als verwundbar erweisen, sind der Schock und die Enttäuschung gewaltig. Und die völkischen Verführer von rechts reiben sich die Hände.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;8;Die Bestandskrise Europas, in die wir geschlittert sind, wirft die Frage auf: Was »ist«, was will eigentlich die EU? Gibt es eine plausible Erklärung, warum wir eine Europäische Union haben müssen? Oder liegt vielleicht gerade in der Finanzkrise die Erneuerung des Sinns der EU?;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;9;Ja, das ist der Fall: Wenn es die Europäische Union nicht gäbe, müsste sie heute erfunden werden. Am Beginn des 21. Jahrhunderts gefährdet die EU nicht die nationale Souveränität, sondern ermöglicht diese erst. In der Weltrisikogesellschaft sind isolierte Nationalstaaten weder handlungsfähig noch überlebensfähig, noch souverän.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;10;Die größte Bedrohung der europäischen Nationalstaaten kommt heute nicht von den Handlungen anderer Staaten, schon gar nicht von der EU, sondern von ihrer eigenen Verantwortungslosigkeit gegenüber der EU. Wenn die Mitgliedsländer sich im Taumel der nationalen Reflexe aus der europäischen Verantwortung zurückziehen, verlieren alle. Wer in unserer Ecke der Weltrisikogesellschaft Souveränität zurückerlangen will, muss Europa wollen, denken und werden. Oder, verallgemeinert gesagt: Die politische Handlungseinheit im kosmopolitischen Zeitalter ist nicht länger die Nation, sondern die Region.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;11;Ist ein reziproker Nationalismus, wie er den pragmatischen Alltagseuropäern vorschwebt, die Lösung? Danach hat jeder Staat die Pflicht, seine Finanzprobleme zu regeln. Zugleich muss jede Nation die Souveränität der anderen europäischen Nationen anerkennen, sodass alle Nationen negative Konsequenzen ihrer wirtschaftspolitischen Entscheidungen für andere vermeiden. Diese Sicht beruht auf drei Prinzipien: Gleichberechtigung, abgestimmte Maßnahmen und reziproke Verantwortung. Ein viertes Prinzip kommt hinzu: Die wirtschaftspolitische Kompetenz der EU auszubauen wird strikt verweigert.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;12;Dieses Modell des reziproken Nationalismus mag für Gutwetterzeiten genügen, in Krisenzeiten muss es scheitern. Kein Land ist stark genug, um die anderen aus dem Sumpf zu ziehen. Zugleich zeigt sich überdeutlich, wie vernetzt alle sind: Geht ein Land »bank-rott«, reißt es andere mit sich.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;13;Europa braucht nicht weniger, Europa braucht mehr Europa. Gerade die globale Krise zeigt: Die Währungsunion ist ohne das Ziel einer politischen Union unmöglich. Jedoch, es gibt bislang keine gemeinsame Finanzpolitik, keine gemeinsame Steuerpolitik, keine gemeinsame Industriepolitik, keine gemeinsame Sozialpolitik, um den Folgen der Finanzkrise mit der gebündelten Souveränität der EU wirkungsvoll zu begegnen.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;14;Und wer verweigert dieses historisch notwendig werdende Stück Mehr-Europa und gefährdet damit alle und alles? Es ist ausgerechnet die deutsche Bundeskanzlerin Angela Merkel. Ihre Vorbilder, die CDU-Kanzler und deutschen Europäer Adenauer und Kohl, hätten die Krise zur Stunde Europas gemacht. Und damit Wahlen gewonnen. Weil die Investition in Europas Zukunft heute angesichts der nun wirklich unvorstellbaren Kosten des Zerfalls nicht nur einen unglaublichen Gewinn, sondern überhaupt Hoffnung in finsteren Zeiten verheißt – oder in Churchills Worten: »grenzenloses Glück«.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;15;Gerade die Krise könnte verwandelt werden in eine Neubegründung der Europäischen Union. Europa stünde dann für eine neue Realpolitik politischen Handelns in der Weltrisikogesellschaft. In der vernetzten Welt muss die zirkuläre Maxime nationaler Realpolitik – nationale Interessen müssen national verfolgt werden – ersetzt werden durch die Maxime kosmopolitischer Realpolitik: Unsere Politik ist national umso erfolgreicher, je europäischer, je kosmopolitischer sie ist.;
Wirtschaftskrise: Mein Gott, was für eine Chance! | ZEIT ONLINE;16;Die Lage spitzt sich zu: entweder Mehr-Europa oder Nicht-Europa. Dieser Imperativ des möglichen Scheiterns begründet die Hoffnung à la baisse: Nur eine durch die Krise erneuerte EU kann im Zusammenspiel mit der neuen US-Weltoffenheit Obamas glaubwürdig und wirkungsvoll die Regulierung der Finanzmärkte einfordern. Schon das Gipfeltreffen der zwanzig wichtigsten Industriestaaten im April könnte die Wende zu dieser kosmopolitischen Realpolitik bringen.;
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;1;Es ist schon Nacht im Kanzleramt, als bei Jens Weidmann noch einmal das Telefon klingelt. Nur auf zwei Etagen brennt noch Licht: bei ihm im vierten Stock und drei Stockwerke höher, auf dem Flur der Kanzlerin. Weidmanns Sekretärin ist schon vor Stunden gegangen, Berlin liegt im Dunkel, Weidmann kämpft in diesen Stunden einen unsichtbaren Kampf: Sein Gegner ist die Krise. Nach Märklin ist nun auch Schießer insolvent. Das erste Konjunkturpaket hat 31 Milliarden Euro gekostet und droht zu verpuffen, das Gesetz zur Enteignung der Hypo Real Estate ist noch nicht fertig. Müde nimmt Weidmann den Telefonhörer ab. Kanzleramtschef Thomas de Maizière macht Druck, Weidmann antwortet: Okay, bis zehn Uhr morgen früh können wir liefern. Dann ruft er seinen Referatsleiter Finanzmärkte an, Wolfgang Kiekenbeck. Mit ruhiger Stimme fragt er nach dem Papier. Wenn es nicht bald fertig sei, sagt Weidmann, habe das Kanzleramt umsonst gearbeitet.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;2;Wolfgang Kiekenbeck darf in diesen Tagen auf keinen Fall krank werden. Er ist Weidmanns Ansprechpartner im Referat Finanzmärkte, das nur aus Kiekenbeck und einem weiteren Mann besteht. Zwei Beamte aus dem Finanzministerium hat sich die Abteilung ausleihen müssen. Der Fall Hypo Real Estate ist nach wie vor ungelöst. Der Staat hat 87 Milliarden Euro an Bürgschaften für die Rettung einer Immobilienbank bereitgestellt, deren Namen vor einem halben Jahr kaum jemand kannte, aber der Riese taumelt noch immer. Die Regierung wird von der einen Seite beschimpft für diese teure Rettung – und von der anderen Seite für den Plan, sich diese Rettung bezahlen zu lassen, indem sie die Aktionäre der Bank per Gesetz enteignet. Die Partei der Kanzlerin, die Zeitungen, die Banker, alle üben Kritik. Und da draußen werden vermutlich in diesem Jahr eine Million Menschen ihre Arbeit verlieren.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;3;Jens Weidmann ist Angela Merkels wirtschaftspolitischer Berater, er soll der Kompass sein, der sie durch die Krise führt. Das Gesetz über die Enteignung, über dem er gerade sitzt, ist Teil des größten Kampfes, den die Bundesregierung seit der deutschen Wiedervereinigung führt. Das Terrain, das der Staat unter dem Druck der Globalisierung aufgab, soll von den Bankern zurückgewonnen werden. Weidmann soll der Kanzlerin helfen, die Macht über das Geld wieder zu erobern.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;4;Jens Weidmann ist 42 Jahre alt und parteilos, ein politischer Beamter, kein Politiker. Für sein Büro hat er sich aus dem Katalog des Kanzleramtes zwei dunkle Stillleben in Öl und eine Bronzebüste ausgesucht. Fast jeden Tag bespricht er sich mit der Kanzlerin. Merkel suchte ihn vor drei Jahren aus, weil er dem Typus entspricht, den sie schätzt: fleißig, zurückhaltend, pragmatisch. Er trägt die Haare gescheitelt wie ein Schuljunge, seine Gesichtszüge sind weich. Weidmann wirkt besonders ungefährlich, wenn man ihn sich neben Josef Ackermann vorstellt, dem Chef der Deutschen Bank.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;5;Es ist der 10. Februar 2009, und der unermüdliche Referatsleiter Kiekenbeck sitzt seit Stunden über den letzten Ergänzungen des Enteignungsgesetzes;
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;6;Seit Wochen haben Weidmann und seine Kollegen 16-Stunden-Tage. Im Finanzministerium lassen sich jetzt auch Routiniers krankschreiben, weil sie den Druck nicht mehr aushalten. Seit dem 15.September 2008, als in den USA die Lehman-Bank zusammenbrach, schläft Jens Weidmann nur noch wenige Stunden pro Nacht. Seit ein paar Tagen nimmt er Halstabletten, er hat sich eine Erkältung eingefangen. Er muss auf sich aufpassen.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;7;Als Josef Ackermann in Tutzing am Starnberger See aus dem Auto steigt, verfolgt ein Kamerateam jeden seiner Schritte. Er trägt einen dunklen Anzug mit Krawatte und eilt in die Evangelische Akademie. Es ist Mitte März, Ackermann soll über Profit und Moral reden. Der Chef der Deutschen Bank spricht frei an diesem Morgen, er sagt viele Sätze, die auch Jens Weidmann sagen würde: Die Banken hätten Fehler gemacht, das Risikomanagement und die Vergütungsstrukturen müssten geändert werden. Mehr Regulierung sei nötig, die ganze Finanzmarktarchitektur muss verändert werden, sagt Ackermann und bietet all seinen Charme auf: sein Lächeln, seine Rehaugen, sein Schweizerdeutsch. Er weiß, dass die Steuerzahler überall auf der Welt gerade für die Rettung der Banken einstehen. Und er hat gelernt, darauf Rücksicht zu nehmen.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;8;Aber die meiste Zeit erklärt er, was in der Vergangenheit alles richtig gewesen sei. Sein Renditeziel von 25 Prozent beispielsweise, denn die Gewinne der guten Jahre hätten seine Bank stark gemacht für die heutige Krise. Er verteidigt auch die Boni für Investmentbanker. Weil Sie nur vorn mitspielen, wenn Sie die Besten haben. Er will zwar neue Regeln, aber nicht zu viele. Wenn Sie beim Fußball die Regel so ändern, dass alle Spieler mindestens fünf Meter Abstand halten müssen…ja, dann haben Sie vielleicht ein harmonisches Spiel – aber Sie werden nicht mehr Weltmeister.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;9;Es ist ein selbstbewusster, unterhaltsamer Redner, der in der Akademie über die Lehren der Finanzkrise spricht, einer, der den Staat lächelnd dazu bringen will, weiter nach seinen Regeln zu spielen.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;10;Es ist nach Mitternacht, als Jens Weidmann ein Auto der Fahrbereitschaft ruft, das ihn wie jeden Abend aus dem Kanzleramt in seine Berliner Wohnung bringt. Weidmanns Frau und die beiden Kinder wohnen in einem kleinen Dorf im Rheingau. Weidmann schafft es immer seltener, sie zu sehen – die Krise. Weidmann nimmt seinen Mantel von der Garderobe und betritt einen der Aufzüge mit den petrolgrünen Metallwänden. Im ersten Stock steigt er aus und verlässt das Zentrum der Macht durch die riesige leere Eingangshalle, die aussieht wie das Foyer eines großen Krankenhauses.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;11;Schon am nächsten Morgen um acht soll Weidmann den Staatssekretär des Finanzministeriums zu einem Arbeitsfrühstück treffen. Die beiden müssen den G-20-Finanzgipfel am 2. April in London vorbereiten. 40 Billionen Euro sind nach Berechnungen der Asiatischen Entwicklungsbank ADB durch die Krise allein an Vermögenswerten vernichtet worden. Es wird erwartet, dass die weltweite Industrieproduktion um 15 Prozent zurückgehen wird, so stark wie seit dem Crash im Jahr 1929 nicht mehr. Weltweit werden, schätzt die Internationale Arbeitsorganisation ILO, in diesem Jahr zusätzlich mehr als fünfzig Millionen Menschen arbeitslos. In London wollen die Vertreter der zwanzig größten Industrie- und Schwellenländer Regeln finden, damit sich ein solches Desaster niemals wiederholt – auch Regeln, die den Banken nicht gefallen. Es ist ein ungewöhnlicher Kampf: Politik und Banken waren noch nie so entzweit wie in diesen Wochen – und noch nie waren sie so sehr aufeinander angewiesen. Weil der Staat funktionierende Banken braucht und die Banken einen funktionierenden Staat. Jens Weidmann ist in ein merkwürdiges Duell geraten. Ein Duell, in dem es keine Leichen geben darf.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;12;Es war der 25. September 2008, als Weidmann die Krise voll erfasste. Jörg Asmussen, der Staatssekretär des Finanzministers, wollte ihn dringend sprechen. Der Hypo Real Estate geht in fünf Tagen das Geld aus, sagte Asmussen, gerade habe ihn Axel Weber angerufen, der Präsident der Bundesbank. Die Münchner Bank hat eine Bilanzsumme von über 400 Milliarden Euro, so viel wie Lehman Brothers. Weidmann und Asmussen erfuhren jetzt, dass die Hypo Real Estate mit allen großen deutschen Banken Geschäfte gemacht hatte, jeder war mit jedem verbunden. Einen zweiten Fall Lehman würde die Welt nicht verkraften, das war beiden klar. In den vergangenen Tagen hatten sie staunend dabei zugesehen, wie der Geldfluss zwischen den Banken auf der ganzen Welt schneller einfror als jeder Dorftümpel. Übrig geblieben war der Staat als einziger Geldgeber, als einziger handlungsfähiger Akteur.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;13;Und der Staat, das sind sie.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;14;Eine Schlussfolgerung, die Weidmann und Asmussen erschrecken lässt. Denn bisher wollten sie meist weniger Staat, nicht mehr.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;15;Jens Weidmann arbeitete nach dem Studium der Volkswirtschaft beim Internationalen Währungsfonds. Später wurde er Leiter der Abteilung Geldpolitik bei der Bundesbank. Er ist Empiriker, er hat sich sein Leben lang an Datenreihen orientiert. Er wollte den Markt beobachten, nicht beeinflussen. Im Kanzleramt hat er dann in Vermerken zur Erbschaftsteuer oder zu Managergehältern aufgeschrieben, warum wenig Staat besser ist als viel Staat.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;16;Jörg Asmussen kam vor 15 Jahren ins Finanzministerium. Schon mit 37 Jahren leitete er die Abteilung Finanzmarktpolitik. Er hat Banken gestattet, ihre Kreditforderungen zu verbriefen, jene Finanzprodukte, die die Krise mitverursacht haben. Asmussen tolerierte die Gründung sogenannter Zweckgesellschaften, auf die die Finanzaufsicht nicht zugreifen kann. Er half, Hedgefonds ins Land zu holen, und unterstützte das Projekt Seitenwechsel: Drei Dutzend Banker wurden für mehrere Monate ins Ministerium eingeladen, damit sie an den Gesetzen, die ihre Branche betreffen, mitarbeiteten.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;17;Asmussen, der Norddeutsche, Sohn einer Lehrerin und eines Feuerwehrmannes, und Weidmann, der Süddeutsche, Sohn einer Lehrerin und eines Ingenieurs, kennen sich seit ihrem Studium in Bonn. Axel Weber, der heutige Bundesbankpräsident, war damals ihr Professor. Die Wahrscheinlichkeit, dass Weidmann, Asmussen und Weber gleicher Meinung sind, ist seit dieser Zeit sehr groß. Nun müssen sie alle drei gemeinsam ihren Blick auf den Staat, den Markt und die Banken verändern.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;18;Am 27. September 2008 beginnt ein Pokerspiel, das bis heute andauert: Wie viel Geld müssen die Banken für die Rettung des Finanzsystems zahlen, wie viel die Steuerzahler? Jens Weidmann und Jörg Asmussen eröffnen das Spiel mit einem Bluff. Während sich die wichtigsten deutschen Bankchefs in einem tristen Verwaltungsbau in der Lurgiallee in Frankfurt treffen, in der Außenstelle der Bundesagentur für Finanzdienstleistungsaufsicht, um dort über die Rettung der maroden Hypo Real Estate zu beraten, tun Weidmann und Asmussen so, als hätten sie die Dimension der Krise nicht begriffen.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;19;Sie wollen nicht den Eindruck erwecken, der Staat springe unter allen Umständen ein. Asmussen verbringt den Tag bei seiner Familie in Berlin, Weidmann verabredet sich mit seiner Frau in Hamburg. Im Minutentakt schlägt Weidmanns Telefon Alarm, jedes Mal ist ein anderer Banker dran. Alle fragen ihn dasselbe: Haben Sie nicht kapiert, was los ist? Auch Jean-Claude Trichet, der Präsident der Europäischen Zentralbank, ruft an. Franzosen, Engländer, Niederländer und immer wieder aufgebrachte Parlamentarier, die darauf drängen, die angeschlagene Bank zu retten.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;20;Währenddessen verhandeln die Banker in Frankfurt über das Geld, mit dem sie sich an dieser Rettung beteiligen wollen, finden keine Lösung, bis zum Samstagabend nicht, bis zum Sonntagvormittag nicht. Sie verhandeln nur halbherzig – das ist jetzt ihre Methode des Pokerns. Mit jedem Tag, der verstreicht, treiben sie den Staat in die Enge und drücken ihren Einsatz.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;21;Am Sonntagnachmittag fährt Weidmann zurück ins Kanzleramt, Finanzminister Steinbrück und sein Staatssekretär Asmussen fliegen nach Frankfurt. Ackermann und Steinbrück brüllen sich an, Ackermann verlässt zweimal den Saal. Erst als die Kanzlerin spät abends mit Ackermann telefoniert, gelingt die Einigung. Die privaten Banken stellen Bürgschaften von 4,5 Milliarden zur Verfügung. Der Staat 26,5 Milliarden Euro.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;22;Was gut ist für die Banken, ist gut für Deutschland. So einfach schien die Gleichung vor dem Beginn der Krise zu sein. Weltweit wucherten die Finanzmärkte, und Deutschland wollte dabei sein. Es sah so leicht aus, reich zu werden. Zwischen 1990 und 2005 hatte sich der Umsatz an den Börsen weltweit verzehnfacht. Im Jahr 2007 wurden auf den Devisenmärkten täglich drei Billionen Dollar gehandelt, das ist mehr als das deutsche Bruttosozialprodukt. Der Staat räumte den Banken und anderen Unternehmen alle Hürden zur Seite und ermöglichte ihnen so, immer größere Gewinne zu machen. Er machte sich bereitwillig klein. 648 Beschäftigte im Finanzministerium erhielten im Jahr 2008 zusammen knapp 350.000 Euro Leistungszulagen. Der Chef der Deutschen Bank bekam im Jahr zuvor einen Bonus von fast 13 Millionen Euro.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;23;Als Josef Ackermann im Februar 2008 sechzig Jahre alt wird, richtet Angela Merkel ein Essen für ihn im Bankettsaal des Kanzleramts aus. 25 Gäste seiner Wahl darf Ackermann einladen. Wenn er zu früh zu einem Termin ins Kanzleramt kommt, lässt man ihn nicht auf dem Flur warten wie jeden anderen Gast, sondern führt ihn in eines der Büros im Seitenflügel, die eigentlich Staatsgästen vorbehalten sind. Wenn Merkel die Vorstandschefs der wichtigsten deutschen Konzerne zum Essen einlädt, stehen die Ersten manchmal schon vor dem Dessert auf – Termine, Termine! – und eilen zum Privatflugzeug.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;24;Die Angst, dass die Banken ihn über den Tisch ziehen würden, begleitet Jens Weidmann seit dem vergangenen Herbst. Sie steigert sich, als sich am 5. Oktober herausstellt, dass die Hypo Real Estate kurz nach ihrer vermeintlichen Rettung noch einmal 15 Milliarden Euro braucht. Kein Banker spricht offen über seine Zahlen. Die Politik bekommt immer erst dann einen Einblick, wenn ein Geldhaus kurz vor dem Kollaps steht. Sie steht vor einem großen schwarzen Loch, dessen Boden sie nicht sieht. Wie soll Weidmann wissen, worauf er sich da einlässt? Er ist kein Buchprüfer, und die Bilanz einer Bank zu beurteilen kostet selbst Experten Wochen. Plötzlich ist der Staat ein Getriebener geworden, bedrängt von Gerüchten und Katastrophenszenarien, unterwegs auf unbekanntem Terrain.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;25;Weidmann weiß nicht einmal mehr, ob er den Bankern Verantwortungsgefühl zutrauen kann. Selbst jetzt, da ihre eigene Zukunft auf dem Spiel steht, versuchen einige noch, sich aus der Affäre zu ziehen.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
Krisenpolitik: Die Hintermänner | ZEIT ONLINE;26;Es ist der 6. Oktober, als Kanzleramtschef de Maizière den Chef der Hypo Real Estate, Georg Funke, zu sich nach Berlin zitiert. In einem kleinen Eckzimmer oben im Kanzleramt bauen sich gleich sechs Vertreter des Staates gegenüber dem Bankchef auf: Peer Steinbrück, Finanzminister, Axel Weber, Chef der Bundesbank, Jochen Sanio, oberster Finanzaufseher des Bundes, Jörg Asmussen, Jens Weidmann und Thomas de Maizière selbst. Die sechs fragen den Banker aus wie einen Schuljungen, der etwas ausgefressen hat. Funke gibt ein jämmerliches Bild ab: Keine der Fragen zu seinem Unternehmen kann er beantworten. Nach einer Stunde verliert der sonst so beherrschte de Maizière die Geduld und fährt Funke an: Sie müssen Ihr Amt niederlegen. Am nächsten Tag tritt Funke zurück.;http://www.zeit.de/2009/15/DOS-Kanzleramt/komplettansicht?print=true
