"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
1998-08,101.00,101.00,101.00,101.00,101.00,100.98,100.98,100.98,100.98,100.98,100.98,100.97,100.93,100.93,100.93,100.93,100.93,100.93,101.05,101.05,101.05,101.05,101.04,101.04,101.04,101.04,101.04,101.03,101.03,101.03,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95,112.95
1998-09,101.10,101.10,101.10,101.10,101.10,101.11,101.11,101.11,101.11,101.11,101.11,101.11,101.13,101.13,101.13,101.13,101.13,101.13,101.19,101.19,101.19,101.19,101.19,101.19,101.20,101.20,101.20,101.20,101.20,101.20,101.00,101.00,101.00,101.00,101.00,101.00,101.00,101.00,101.00,101.00,101.00,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,110.21,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87
1998-10,101.52,101.52,101.52,101.52,101.52,101.45,101.45,101.45,101.45,101.45,101.45,101.46,101.48,101.48,101.48,101.48,101.48,101.48,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,110.75,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43,113.43
1998-11,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.84,100.84,100.84,100.84,100.84,100.84,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.95,100.95,100.95,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,109.82,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47
1998-12,101.12,101.12,101.12,101.12,101.12,101.20,101.20,101.20,101.20,101.20,101.20,101.21,101.28,101.29,101.29,101.29,101.29,101.29,101.28,101.28,101.28,101.28,101.34,101.34,101.34,101.34,101.34,101.40,101.40,101.40,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,110.51,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18,113.18
1999-01,101.70,101.70,101.70,101.70,101.70,101.66,101.66,101.66,101.66,101.66,101.66,101.65,101.61,101.61,101.61,101.61,101.61,101.61,101.67,101.67,101.67,101.67,101.67,101.67,101.66,101.66,101.66,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58
1999-02,99.70,99.70,99.70,99.70,99.70,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.63,99.63,99.63,99.63,99.63,99.63,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.64,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26
1999-03,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.95,99.95,99.96,99.96,99.96,99.97,99.97,99.97,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49,111.49
1999-04,100.46,100.46,100.46,100.46,100.46,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.56,100.56,100.56,100.56,100.56,100.56,100.49,100.49,100.49,100.49,100.49,100.49,100.50,100.50,100.50,100.50,100.50,100.50,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23,112.23
1999-05,98.99,98.99,98.99,98.99,98.99,99.22,99.22,99.22,99.22,99.22,99.22,99.21,98.93,98.93,98.93,98.93,98.93,98.93,98.95,98.95,98.95,98.95,98.91,98.91,98.91,98.91,98.91,98.89,98.89,98.89,99.18,99.18,99.18,99.18,99.18,99.18,99.18,99.18,99.18,99.18,99.18,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85,110.85
1999-06,99.35,99.35,99.35,99.35,99.35,99.36,99.36,99.36,99.36,99.36,99.36,99.37,99.40,99.40,99.40,99.40,99.40,99.40,99.42,99.42,99.42,99.42,99.41,99.41,99.42,99.42,99.42,99.43,99.43,99.43,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,108.01,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62,110.62
1999-07,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.23,100.23,100.23,100.23,100.23,100.23,100.25,100.25,100.25,100.25,100.24,100.24,100.22,100.22,100.22,100.22,100.22,100.22,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92
1999-08,99.79,99.79,99.79,99.79,99.79,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.77,99.77,99.77,99.77,99.77,99.86,99.86,99.86,99.86,99.85,99.85,99.86,99.86,99.86,99.86,99.86,99.86,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58
1999-09,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.54,99.55,99.55,99.55,99.55,99.55,99.55,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.61,99.61,99.61,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03,111.03
1999-10,100.31,100.31,100.31,100.31,100.31,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.17,100.17,100.17,100.17,100.17,100.17,100.33,100.33,100.33,100.33,100.33,100.33,100.32,100.32,100.32,100.32,100.32,100.32,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27
1999-11,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.68,99.70,99.71,99.71,99.71,99.71,99.71,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.74,99.80,99.80,99.80,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,108.34,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96,110.96
1999-12,100.72,100.72,100.72,100.72,100.72,100.98,100.98,100.98,100.98,100.98,100.98,101.00,101.08,101.08,101.08,101.08,101.08,101.08,101.04,101.04,101.04,101.04,101.10,101.10,101.09,101.09,101.09,101.32,101.32,101.32,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10,113.10
2000-01,99.88,99.88,99.88,99.88,99.88,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.84,99.84,99.84,99.83,99.83,99.83,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,108.80,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43
2000-02,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.69,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.72,99.72,99.73,99.73,99.73,99.73,99.73,99.73,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39,111.39
2000-03,100.03,100.03,100.03,100.03,100.03,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.08,100.09,100.09,100.09,100.09,100.09,100.05,100.05,100.05,100.05,100.05,100.05,100.06,100.06,100.06,100.06,100.06,100.06,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69,111.69
2000-04,100.03,100.03,100.03,100.03,100.03,99.98,99.98,99.98,99.98,99.98,99.98,99.95,100.00,100.00,100.00,100.00,100.00,100.00,99.92,99.92,99.92,99.92,99.91,99.91,99.91,99.91,99.91,99.88,99.88,99.88,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81
2000-05,100.81,100.81,100.81,100.81,100.81,101.09,101.09,101.09,101.09,101.09,101.09,101.11,100.94,100.94,100.94,100.94,100.94,100.94,100.86,100.86,100.86,100.86,100.83,100.83,100.86,100.86,100.86,100.87,100.87,100.87,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,110.09,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75
2000-06,98.51,98.51,98.51,98.51,98.51,98.48,98.48,98.48,98.48,98.48,98.48,98.48,98.43,98.43,98.43,98.43,98.43,98.43,98.45,98.45,98.45,98.45,98.43,98.43,98.44,98.44,98.44,98.42,98.42,98.42,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,106.92,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50
2000-07,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.21,100.16,100.15,100.15,100.15,100.15,100.15,100.17,100.17,100.17,100.17,100.16,100.16,100.14,100.14,100.14,100.13,100.13,100.13,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,109.35,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99,111.99
2000-08,101.00,101.00,101.00,101.00,101.00,101.02,101.02,101.02,101.02,101.02,101.02,101.03,101.05,101.05,101.05,101.05,101.05,101.05,101.09,101.09,101.09,101.09,101.09,101.09,101.10,101.10,101.10,101.12,101.12,101.12,101.08,101.08,101.08,101.08,101.08,101.08,101.08,101.08,101.08,101.08,101.08,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97
2000-09,100.05,100.05,100.05,100.05,100.05,100.04,100.04,100.04,100.04,100.04,100.04,100.05,100.01,100.01,100.01,100.01,100.01,100.01,100.07,100.07,100.07,100.07,100.07,100.07,100.06,100.06,100.06,100.06,100.06,100.06,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57
2000-10,99.13,99.13,99.13,99.13,99.13,98.96,98.96,98.96,98.96,98.96,98.96,98.94,98.91,98.92,98.92,98.92,98.92,98.92,99.13,99.13,99.13,99.13,99.13,99.13,99.11,99.11,99.11,99.12,99.12,99.12,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,108.54,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16,111.16
2000-11,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.69,99.70,99.71,99.71,99.71,99.71,99.71,99.73,99.73,99.73,99.73,99.74,99.74,99.72,99.72,99.72,99.79,99.79,99.79,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67
2000-12,99.93,99.93,99.93,99.93,99.93,100.00,100.00,100.00,100.00,100.00,100.00,100.01,100.08,100.09,100.09,100.09,100.09,100.09,100.05,100.05,100.05,100.05,100.12,100.12,100.11,100.11,100.11,100.04,100.04,100.04,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70
2001-01,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.06,101.12,101.12,101.12,101.12,101.12,101.12,101.07,101.07,101.07,101.07,101.08,101.08,101.08,101.08,101.08,101.08,101.08,101.08,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.79,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64
2001-02,100.53,100.53,100.53,100.53,100.53,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.44,100.44,100.44,100.44,100.44,100.44,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.35,100.35,100.35,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18,112.18
2001-03,100.60,100.60,100.60,100.60,100.60,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.64,100.64,100.64,100.64,100.64,100.64,100.56,100.56,100.56,100.56,100.56,100.56,100.58,100.58,100.58,100.56,100.56,100.56,100.54,100.54,100.54,100.54,100.54,100.54,100.54,100.54,100.54,100.54,100.54,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36
