"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
2006-03,,,,,,,1230898,1230583,1230583,1230583,1230583,1230583,1230583,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993,1256993
2006-04,,,,,,,,1438707,1438707,1438707,1438707,1438707,1438707,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788,1469788
2006-05,,,,,,,,,1564251,1564251,1564251,1564251,1564251,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677,1598677
2006-06,,,,,,,,,,1566956,1566956,1566956,1566956,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310,1598310
2006-07,,,,,,,,,,,1544084,1544084,1544084,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662,1577662
2006-08,,,,,,,,,,,,1619571,1619571,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299,1655299
2006-09,,,,,,,,,,,,,1549227,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197,1583197
2006-10,,,,,,,,,,,,,,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720,1618720
2006-11,,,,,,,,,,,,,,,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556,1843556
2006-12,,,,,,,,,,,,,,,,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047,1516047
2007-01,,,,,,,,,,,,,,,,,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980,1374980
2007-02,,,,,,,,,,,,,,,,,,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407,1243407
2007-03,,,,,,,,,,,,,,,,,,,1341547,1341547,1341547,1341547,1341547,1341547,1341547,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661,1376661
2007-04,,,,,,,,,,,,,,,,,,,,1489364,1489364,1489364,1489364,1489364,1489364,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934,1527934
2007-05,,,,,,,,,,,,,,,,,,,,,1543240,1543240,1543240,1543240,1543240,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648,1582648
2007-06,,,,,,,,,,,,,,,,,,,,,,1534831,1535516,1535516,1535516,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095,1547095
2007-07,,,,,,,,,,,,,,,,,,,,,,,1582849,1582849,1582849,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105,1623105
2007-08,,,,,,,,,,,,,,,,,,,,,,,,1624953,1624953,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158,1666158
2007-09,,,,,,,,,,,,,,,,,,,,,,,,,1524686,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394,1563394
2007-10,,,,,,,,,,,,,,,,,,,,,,,,,,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229,1663229
2007-11,,,,,,,,,,,,,,,,,,,,,,,,,,,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446,1878446
2007-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423,1531423
2008-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480,1415480
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333,1328333
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349733,1349733,1349733,1349733,1349733,1349733,1349733,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959,1360959
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582659,1582659,1582659,1582659,1582659,1582659,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367,1595367
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563585,1563585,1563585,1563585,1563585,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010,1576010
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580567,1580567,1580567,1580567,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017,1578017
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651476,1651476,1651476,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736,1664736
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563548,1563548,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062,1576062
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616291,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238,1629238
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676,1643676
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441,1808441
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951,1558951
