"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
1993-07,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855,152855
1993-08,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201,151201
1993-09,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680,169680
1993-10,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230,162230
1993-11,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304,142304
1993-12,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954,109954
1994-01,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647,114647
1994-02,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100,101100
1994-03,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435,162435
1994-04,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813,152813
1994-05,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859,159859
1994-06,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209,172209
1994-07,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396,153396
1994-08,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986,162986
1994-09,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549,175549
1994-10,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016,162016
1994-11,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223,165223
1994-12,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430,126430
1995-01,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389,99389
1995-02,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272,120272
1995-03,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157,154157
1995-04,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052,145052
