"",2006-03-07,2006-05-11,2006-06-29,2006-07-06,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-05-07,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-06,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2011-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.9,109.8,109.8,108.2,108.2,108.2,108.2,108.2,108.2,108.2,108.2,108.3,108.3,108.3,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,108.8,108.8,108.8,108.8,108.8,108.8,108.4,108.4,108.4,108.4,108.4,108.4,108.4
2011-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,103.2,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.3,103.3,103.3,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.5,104.5,104.5,104.5,104.5,104.5,104.3,104.3,104.3,104.3,104.3,104.3,104.3
2011-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,104.0,104.0,104.0,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,105.1,105.1,105.1,105.1,105.1,105.1,105.5,105.5,105.5,105.5,105.5,105.5,105.5
2011-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,100.2,100.2,100.2,100.2,100.2,100.2,100.2,99.8,99.8,99.8,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.4,103.4,103.4,103.4,103.4,103.4,103.3,103.3,103.3,103.3,103.3,103.3,103.3
2011-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7,106.0,106.0,106.0,106.0,106.0,106.0,104.8,104.8,104.8,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7
2011-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7,107.4,107.4,107.4,107.4,107.4,107.2,107.2,107.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.3,106.3,106.3,106.3,106.3,106.3,106.6,106.6,106.6,106.6,106.6,106.6,106.6
2011-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,106.3,106.3,106.3,106.3,106.3,106.3,106.3,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,107.4,107.4,107.4,107.4,107.4,107.4,107.2,107.2,107.2,107.2,107.2,107.2,107.2
2011-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9,105.0,105.0,105.0,105.1,105.1,105.1,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,106.9,106.9,106.9,106.9,106.9,106.9,107.0,107.0,107.0,107.0,107.0,107.0,107.0
2011-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,101.9,101.9,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3
2011-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,98.4,99.0,99.0,99.0,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5
2012-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,105.7,105.7,105.7,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,106.2,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,102.4,102.4,102.4,102.4,102.4,102.4,102.8,102.8,102.8,102.8,102.8,102.8,102.8
2012-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,102.8,102.8,102.6,102.6,102.6,102.6,102.6,102.6,102.6,102.6,103.6,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7
2012-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.2,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,101.5,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.0,99.0,99.0,99.0,99.0,99.0,98.7,98.7,98.7,98.7,98.7,98.7,98.7
2012-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.1,102.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.7,98.7,98.7,98.7,98.7,98.7,98.7
2012-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,100.9,100.9,100.9,100.9,100.9,100.9,100.9,102.2,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.5,99.5,99.5,99.5,99.5,99.5,99.8,99.8,99.8,99.8,99.8,99.8,99.8
2012-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,98.0,98.0,98.0,98.0,98.0,98.0,99.9,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.6,96.6,96.6,96.6,96.6,96.6,96.5,96.5,96.5,96.5,96.5,96.5,96.5
2012-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9,95.8,95.8,95.8,95.8,95.8,98.5,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4
2012-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,104.0,104.0,104.0,104.0,104.5,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,102.9,102.9,102.9,102.9,102.9,102.9,103.2,103.2,103.2,103.2,103.2,103.2,103.2
2012-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,91.9,91.9,91.9,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,93.7,93.7,93.7,93.7,93.7,93.7,93.4,93.4,93.4,93.4,93.4,93.4,93.4
2012-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,93.1,93.1,93.6,91.7,91.7,91.7,91.7,91.7,91.7,91.7,91.7,91.7,91.7,93.3,93.3,93.3,93.3,93.3,93.3,93.4,93.4,93.4,93.4,93.4,93.4,93.4
2012-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,91.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
2012-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1,90.9,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,90.4,90.4,90.4,90.4,90.4,90.4,90.3,90.3,90.3,90.3,90.3,90.3,90.3
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,92.2,92.2,92.3,92.3,92.3,92.3,92.7,92.7,92.7,92.7,92.7,92.7,92.7
2013-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,93.3,93.3,93.5,93.5,93.5,93.5,93.4,93.4,93.4,93.4,93.4,93.4,93.4
2013-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,94.4,94.4,95.3,95.3,95.3,95.3,94.9,94.9,94.9,94.9,94.9,94.9,94.9
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.8,93.8,93.8,93.8,93.7,93.7,93.7,93.7,93.7,93.7,93.7
2013-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,90.6,90.6,90.6,90.6,90.6,90.6,91.0,91.0,90.8,90.8,90.8,90.8,91.1,91.1,91.1,91.1,91.1,91.1,91.1
2013-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,93.8,93.8,93.8,93.8,93.8,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9,93.9
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,92.5,92.5,92.5,92.5,91.8,91.8,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3
2013-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,98.1,98.1,98.1,97.3,97.3,97.2,97.2,97.2,97.2,97.5,97.5,97.5,97.5,97.5,97.5,97.5
2013-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3,94.0,94.0,95.1,95.1,96.0,96.0,96.0,96.0,95.7,95.7,95.7,95.7,95.7,95.7,95.7
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,91.4,93.2,93.2,93.0,93.0,93.0,93.0,93.2,93.2,93.2,93.2,93.2,93.2,93.2
2013-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,98.9,98.9,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3
2013-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,100.9,101.5,101.5,101.5,101.5,101.4,101.4,101.4,101.4,101.4,101.4,101.4
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,97.9,97.9,97.9,97.9,98.2,98.2,98.2,98.2,98.2,98.2,98.2
2014-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1
2014-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,100.2,100.2,99.9,99.9,99.9,99.9,99.9,99.9,99.9
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,101.3,101.1,101.1,101.1,101.1,101.1,101.1,101.1
2014-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,100.5,100.5,100.5,100.5,100.5,100.5,100.5
2014-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,98.6,98.6,98.6,98.6,98.6,98.6
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4,102.6,102.6,102.6,102.6,102.6
2014-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,103.7,103.7,103.7,103.7
2014-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,100.2,100.2,100.2
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,106.0,106.0
2014-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,103.6
2014-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0
