"",2007-08-20,2007-09-18,2007-10-19,2007-11-16,2007-12-17,2008-01-28,2008-02-18,2008-03-17,2008-04-21,2008-05-19,2008-06-23,2008-07-21,2008-08-18,2008-09-22,2008-10-20,2008-11-19,2009-01-19,2009-03-24,2009-04-20,2009-05-19,2009-06-20,2009-08-20,2009-09-21,2009-10-19,2009-11-19,2010-01-18,2010-02-18,2010-03-22,2010-08-19,2010-09-20,2010-10-18,2010-11-18,2011-01-17,2011-02-21,2011-03-21,2011-04-18,2011-05-20,2011-06-20,2011-07-18,2011-08-22,2011-09-19,2011-10-17,2011-11-21,2011-12-19,2012-01-23,2012-02-20,2012-03-19,2012-04-23,2012-05-23,2012-06-18,2012-07-23,2012-08-20,2012-09-24,2012-10-22,2012-11-19,2012-12-17,2013-01-21,2013-02-18,2013-03-18,2013-04-22,2013-05-21,2013-06-17,2013-07-22,2013-08-19,2013-09-23,2013-10-21,2013-11-18,2013-12-16,2014-01-27,2014-02-17,2014-03-24,2014-04-28,2014-05-19,2014-06-16,2014-07-21,2014-08-18,2014-09-22,2014-10-20,2014-11-17,2014-12-15,2015-01-19,2015-02-16
2000-04,98.910,98.910,98.910,98.910,98.900,98.900,98.900,98.900,98.900,98.910,98.910,98.910,98.910,98.910,98.910,98.910,98.990,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.980,98.990,98.990,89.940,89.940,89.860,89.860,89.860,89.850,89.850,89.830,89.840,89.840,89.840,89.840,89.840,89.840,89.840,89.840,89.840,89.850,89.850,89.590,89.790,89.870,89.870,89.950,89.950,89.960,89.960,89.960,89.960,89.950,89.950,89.940,89.940,89.930,89.930,89.930,79.790,79.790,79.790,79.790,79.790,79.800
2000-05,100.210,100.210,100.210,100.210,100.210,100.210,100.210,100.210,100.210,100.220,100.220,100.220,100.220,100.220,100.220,100.220,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,90.970,90.970,90.900,90.900,90.890,90.880,90.880,90.860,90.870,90.870,90.870,90.870,90.870,90.870,90.870,90.870,90.870,90.880,90.880,90.630,90.810,90.880,90.880,90.980,90.980,90.980,90.980,90.980,90.980,90.970,90.970,90.950,90.950,90.950,90.950,90.950,80.690,80.690,80.690,80.690,80.690,80.700
2000-06,100.400,100.400,100.400,100.400,100.390,100.390,100.390,100.390,100.390,100.380,100.380,100.380,100.380,100.380,100.380,100.380,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,100.330,91.140,91.140,91.060,91.060,91.060,91.050,91.050,91.030,91.040,91.040,91.040,91.040,91.040,91.040,91.040,91.040,91.040,91.050,91.050,90.790,90.980,91.040,91.060,91.120,91.120,91.130,91.130,91.130,91.130,91.120,91.120,91.090,91.090,91.090,91.090,91.090,80.810,80.810,80.810,80.810,80.810,80.820
2000-07,100.570,100.570,100.570,100.570,100.560,100.560,100.560,100.560,100.560,100.560,100.560,100.560,100.560,100.560,100.560,100.560,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,100.520,91.330,91.340,91.260,91.260,91.260,91.250,91.250,91.230,91.240,91.240,91.240,91.240,91.240,91.240,91.240,91.240,91.240,91.250,91.250,90.990,91.200,91.260,91.280,91.340,91.340,91.350,91.340,91.340,91.340,91.340,91.340,91.330,91.330,91.330,91.330,91.330,81.020,81.020,81.020,81.020,81.020,81.030
2000-08,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.680,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,91.450,91.460,91.380,91.380,91.380,91.360,91.370,91.350,91.360,91.360,91.360,91.360,91.360,91.360,91.360,91.360,91.360,91.370,91.370,91.110,91.320,91.390,91.390,91.450,91.450,91.460,91.460,91.460,91.460,91.450,91.450,91.440,91.440,91.440,91.440,91.440,81.120,81.120,81.120,81.120,81.120,81.130
2000-09,100.740,100.740,100.740,100.740,100.750,100.750,100.750,100.750,100.750,100.750,100.750,100.750,100.750,100.750,100.750,100.750,100.730,100.730,100.730,100.730,100.730,100.730,100.730,100.730,100.730,100.720,100.720,100.720,100.730,100.730,100.730,100.730,100.730,100.730,100.730,100.730,100.730,100.730,100.730,100.730,91.520,91.520,91.460,91.460,91.450,91.440,91.450,91.430,91.440,91.440,91.440,91.440,91.440,91.440,91.440,91.440,91.440,91.450,91.450,91.190,91.390,91.460,91.470,91.530,91.530,91.530,91.530,91.530,91.530,91.530,91.530,91.520,91.520,91.510,91.510,91.510,81.190,81.190,81.190,81.190,81.190,81.200
2000-10,100.790,100.790,100.790,100.790,100.800,100.800,100.800,100.800,100.800,100.800,100.800,100.800,100.800,100.800,100.800,100.800,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,100.790,91.570,91.580,91.520,91.520,91.510,91.500,91.500,91.480,91.490,91.490,91.490,91.490,91.490,91.490,91.490,91.490,91.490,91.500,91.500,91.240,91.450,91.510,91.520,91.580,91.580,91.590,91.590,91.590,91.590,91.580,91.580,91.570,91.570,91.570,91.570,91.570,81.230,81.230,81.230,81.230,81.230,81.250
2000-11,100.810,100.810,100.810,100.810,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,100.810,91.600,91.600,91.540,91.540,91.530,91.520,91.520,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.520,91.520,91.270,91.470,91.530,91.540,91.600,91.600,91.610,91.610,91.610,91.610,91.600,91.600,91.590,91.590,91.590,91.590,91.590,81.250,81.250,81.250,81.250,81.250,81.260
2000-12,100.820,100.820,100.820,100.820,100.830,100.830,100.830,100.830,100.830,100.830,100.830,100.830,100.830,100.830,100.830,100.830,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,100.820,91.600,91.610,91.550,91.540,91.540,91.530,91.530,91.510,91.520,91.520,91.520,91.520,91.520,91.520,91.520,91.520,91.520,91.530,91.530,91.270,91.480,91.540,91.550,91.610,91.610,91.620,91.620,91.620,91.620,91.610,91.610,91.600,91.600,91.600,91.600,91.600,81.260,81.260,81.260,81.260,81.260,81.270
2001-01,100.920,100.920,100.920,100.920,100.930,100.930,100.930,100.930,100.930,100.920,100.920,100.920,100.920,100.920,100.920,100.920,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,100.930,91.700,91.700,91.640,91.640,91.630,91.620,91.630,91.610,91.620,91.620,91.620,91.620,91.620,91.620,91.620,91.620,91.620,91.620,91.620,91.360,91.560,91.630,91.640,91.710,91.710,91.720,91.720,91.720,91.720,91.710,91.710,91.700,91.700,91.700,91.700,91.700,81.350,81.350,81.350,81.350,81.350,81.360
2001-02,101.040,101.040,101.040,101.040,101.000,101.000,101.000,101.000,101.000,100.990,100.990,100.990,100.990,100.990,100.990,100.990,101.000,101.000,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,101.010,91.770,91.770,91.710,91.710,91.710,91.690,91.700,91.680,91.690,91.690,91.690,91.690,91.690,91.690,91.690,91.690,91.690,91.690,91.690,91.430,91.630,91.700,91.710,91.780,91.780,91.790,91.790,91.790,91.790,91.780,91.780,91.770,91.770,91.770,91.770,91.770,81.410,81.410,81.410,81.410,81.410,81.420
2001-03,101.060,101.070,101.070,101.070,101.030,101.030,101.030,101.030,101.030,101.020,101.020,101.020,101.020,101.020,101.020,101.020,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.030,101.040,101.040,101.040,101.040,101.040,101.040,101.040,91.790,91.800,91.740,91.740,91.730,91.720,91.720,91.700,91.710,91.710,91.710,91.710,91.710,91.710,91.710,91.710,91.710,91.710,91.710,91.450,91.650,91.720,91.720,91.800,91.800,91.810,91.810,91.810,91.800,91.800,91.800,91.790,91.790,91.790,91.790,91.790,81.430,81.430,81.430,81.430,81.430,81.440
2001-04,101.110,101.110,101.110,101.110,101.070,101.070,101.070,101.070,101.070,101.060,101.060,101.060,101.060,101.060,101.060,101.060,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.090,101.100,101.100,91.860,91.860,91.800,91.800,91.790,91.780,91.780,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.510,91.710,91.780,91.790,91.860,91.860,91.860,91.860,91.860,91.860,91.860,91.860,91.850,91.850,91.850,91.850,91.850,81.490,81.490,81.490,81.490,81.480,81.490
2001-05,102.040,102.040,102.040,102.040,102.010,102.010,102.010,102.010,102.010,102.000,102.000,102.000,102.000,102.000,102.000,102.000,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.850,101.860,101.860,92.530,92.530,92.470,92.470,92.460,92.450,92.450,92.440,92.440,92.440,92.440,92.440,92.440,92.440,92.440,92.440,92.440,92.440,92.440,92.180,92.370,92.440,92.440,92.530,92.530,92.530,92.530,92.530,92.530,92.520,92.520,92.510,92.510,92.510,92.510,92.510,82.070,82.070,82.070,82.070,82.070,82.080
2001-06,102.360,102.360,102.360,102.360,102.340,102.340,102.340,102.340,102.330,102.320,102.320,102.320,102.320,102.320,102.320,102.320,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.210,102.210,92.840,92.840,92.790,92.790,92.780,92.770,92.770,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.490,92.690,92.770,92.770,92.830,92.830,92.840,92.840,92.840,92.840,92.830,92.830,92.820,92.820,92.820,92.820,92.820,82.340,82.340,82.340,82.340,82.340,82.340
2001-07,102.540,102.550,102.550,102.550,102.520,102.520,102.520,102.520,102.520,102.510,102.510,102.510,102.510,102.510,102.510,102.510,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.410,102.420,102.420,93.040,93.040,92.980,92.980,92.980,92.960,92.970,92.950,92.950,92.950,92.950,92.950,92.950,92.950,92.950,92.950,92.950,92.950,92.950,92.690,92.900,92.980,92.990,93.040,93.040,93.040,93.040,93.040,93.040,93.040,93.040,93.040,93.040,93.030,93.030,93.030,82.530,82.530,82.530,82.530,82.530,82.520
2001-08,102.560,102.570,102.570,102.570,102.550,102.550,102.550,102.550,102.540,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.430,102.430,102.430,102.430,102.430,102.430,102.430,102.430,102.430,102.430,102.430,102.430,102.440,102.440,102.440,102.440,102.440,102.440,102.440,102.440,102.440,102.440,102.440,102.440,93.060,93.060,93.010,93.010,93.000,92.990,92.990,92.970,92.980,92.980,92.980,92.980,92.980,92.980,92.980,92.980,92.980,92.980,92.980,92.710,92.920,93.000,93.010,93.060,93.060,93.060,93.060,93.060,93.060,93.060,93.060,93.050,93.050,93.050,93.050,93.050,82.550,82.550,82.550,82.550,82.550,82.540
2001-09,102.640,102.640,102.640,102.640,102.630,102.630,102.630,102.630,102.630,102.620,102.620,102.620,102.620,102.620,102.620,102.620,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.530,102.540,102.540,93.140,93.140,93.100,93.100,93.090,93.080,93.080,93.060,93.060,93.060,93.060,93.060,93.060,93.060,93.060,93.060,93.060,93.060,93.060,92.800,93.010,93.090,93.090,93.150,93.150,93.150,93.150,93.150,93.150,93.140,93.140,93.140,93.140,93.140,93.140,93.140,82.630,82.630,82.630,82.630,82.630,82.620
2001-10,102.710,102.710,102.710,102.710,102.700,102.700,102.700,102.700,102.700,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.600,102.610,102.600,93.200,93.200,93.160,93.160,93.150,93.140,93.140,93.120,93.120,93.120,93.120,93.120,93.120,93.120,93.120,93.120,93.120,93.130,93.130,92.860,93.070,93.150,93.150,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.200,93.200,93.200,93.200,93.200,82.680,82.680,82.680,82.680,82.680,82.670
2001-11,102.730,102.740,102.740,102.740,102.730,102.730,102.730,102.730,102.730,102.720,102.720,102.720,102.720,102.720,102.720,102.720,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,102.630,93.230,93.230,93.180,93.180,93.180,93.170,93.170,93.160,93.160,93.160,93.160,93.160,93.160,93.160,93.160,93.160,93.160,93.160,93.160,92.890,93.100,93.180,93.180,93.240,93.240,93.250,93.240,93.240,93.240,93.240,93.240,93.240,93.240,93.230,93.230,93.230,82.710,82.710,82.710,82.710,82.710,82.700
2001-12,102.740,102.750,102.750,102.750,102.740,102.740,102.740,102.740,102.740,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.640,102.650,102.650,93.240,93.240,93.190,93.190,93.190,93.180,93.180,93.170,93.170,93.170,93.170,93.170,93.170,93.170,93.170,93.170,93.170,93.170,93.170,92.900,93.110,93.190,93.190,93.250,93.250,93.250,93.250,93.250,93.250,93.250,93.250,93.250,93.250,93.240,93.240,93.240,82.720,82.720,82.720,82.720,82.720,82.710
2002-01,102.780,102.780,102.780,102.780,102.780,102.780,102.780,102.780,102.780,102.770,102.770,102.770,102.770,102.770,102.770,102.770,102.690,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.680,102.690,102.690,93.280,93.280,93.230,93.230,93.230,93.220,93.220,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,92.940,93.150,93.230,93.240,93.300,93.300,93.310,93.310,93.310,93.310,93.300,93.300,93.300,93.300,93.300,93.300,93.300,82.770,82.770,82.770,82.770,82.770,82.760
2002-02,102.820,102.830,102.830,102.830,102.820,102.820,102.820,102.820,102.820,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.740,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.730,102.740,102.740,93.320,93.320,93.270,93.270,93.270,93.260,93.260,93.250,93.250,93.250,93.250,93.250,93.250,93.250,93.250,93.250,93.250,93.250,93.250,92.980,93.190,93.270,93.280,93.340,93.340,93.350,93.350,93.350,93.350,93.340,93.340,93.340,93.340,93.340,93.340,93.340,82.800,82.800,82.800,82.800,82.800,82.790
2002-03,103.090,103.090,103.090,103.090,103.090,103.090,103.090,103.090,103.100,103.080,103.080,103.080,103.080,103.080,103.080,103.080,102.690,102.690,102.690,102.680,102.680,102.680,102.680,102.680,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.690,102.690,93.280,93.280,93.230,93.230,93.230,93.220,93.220,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,93.210,92.940,93.130,93.210,93.220,93.280,93.280,93.290,93.290,93.290,93.290,93.280,93.280,93.280,93.280,93.270,93.270,93.270,82.750,82.750,82.750,82.750,82.750,82.740
2002-04,103.210,103.220,103.220,103.220,103.220,103.220,103.220,103.220,103.220,103.200,103.200,103.200,103.200,103.200,103.200,103.200,102.820,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.810,102.820,102.820,93.400,93.400,93.350,93.350,93.350,93.340,93.340,93.320,93.320,93.320,93.320,93.320,93.320,93.320,93.320,93.320,93.320,93.320,93.320,93.060,93.270,93.330,93.330,93.350,93.350,93.350,93.350,93.350,93.350,93.350,93.350,93.330,93.330,93.330,93.330,93.330,82.800,82.800,82.800,82.800,82.800,82.790
2002-05,103.590,103.600,103.600,103.600,103.600,103.600,103.600,103.600,103.610,103.590,103.590,103.590,103.590,103.590,103.590,103.590,103.250,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.240,103.260,103.260,93.790,93.790,93.740,93.740,93.740,93.730,93.730,93.720,93.720,93.720,93.720,93.720,93.720,93.720,93.720,93.720,93.720,93.720,93.720,93.450,93.670,93.750,93.760,93.760,93.760,93.770,93.770,93.770,93.770,93.760,93.760,93.750,93.750,93.750,93.750,93.750,83.170,83.170,83.170,83.170,83.170,83.160
2002-06,105.060,105.060,105.060,105.060,105.090,105.090,105.090,105.090,105.090,105.080,105.080,105.080,105.080,105.080,105.080,105.080,104.500,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.490,104.500,104.500,94.900,94.900,94.860,94.860,94.860,94.850,94.850,94.830,94.840,94.840,94.840,94.840,94.840,94.840,94.840,94.840,94.840,94.840,94.840,94.570,94.780,94.850,94.860,94.890,94.890,94.890,94.890,94.890,94.890,94.890,94.890,94.870,94.870,94.860,94.860,94.860,84.160,84.160,84.160,84.160,84.160,84.150
2002-07,105.250,105.260,105.260,105.260,105.220,105.220,105.220,105.220,105.220,105.210,105.210,105.210,105.210,105.210,105.210,105.210,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.650,104.650,95.020,95.020,94.980,94.980,94.980,94.980,94.980,94.960,94.960,94.960,94.960,94.960,94.960,94.960,94.960,94.960,94.960,94.960,94.960,94.700,94.910,94.980,94.990,95.010,95.010,95.020,95.020,95.020,95.020,95.010,95.010,95.000,95.000,94.990,94.990,94.990,84.270,84.270,84.270,84.270,84.270,84.260
2002-08,105.270,105.270,105.270,105.270,105.230,105.230,105.230,105.230,105.230,105.220,105.220,105.220,105.220,105.220,105.220,105.220,104.650,104.640,104.640,104.640,104.640,104.640,104.640,104.640,104.650,104.650,104.650,104.650,104.650,104.650,104.650,104.650,104.650,104.650,104.650,104.650,104.650,104.650,104.660,104.660,95.030,95.030,94.990,94.990,94.990,94.990,94.990,94.970,94.970,94.970,94.970,94.970,94.970,94.970,94.970,94.970,94.970,94.970,94.970,94.710,94.910,94.990,95.000,95.020,95.020,95.030,95.030,95.030,95.030,95.020,95.020,95.000,95.000,95.000,95.000,95.000,84.280,84.280,84.280,84.280,84.280,84.270
2002-09,105.750,105.750,105.750,105.750,105.720,105.720,105.720,105.720,105.730,105.720,105.720,105.720,105.720,105.720,105.720,105.720,105.180,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.170,105.180,105.180,95.540,95.540,95.500,95.500,95.500,95.500,95.500,95.480,95.490,95.490,95.490,95.490,95.490,95.490,95.490,95.490,95.490,95.490,95.490,95.220,95.420,95.490,95.500,95.530,95.530,95.540,95.540,95.540,95.540,95.530,95.530,95.510,95.510,95.510,95.510,95.510,84.730,84.730,84.730,84.730,84.730,84.720
2002-10,105.880,105.890,105.890,105.890,105.860,105.860,105.860,105.860,105.860,105.850,105.850,105.850,105.850,105.850,105.850,105.850,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.380,105.390,105.390,95.720,95.720,95.690,95.690,95.690,95.690,95.690,95.670,95.670,95.670,95.670,95.670,95.670,95.670,95.670,95.670,95.670,95.670,95.670,95.410,95.600,95.670,95.680,95.710,95.710,95.720,95.720,95.720,95.720,95.710,95.710,95.690,95.690,95.690,95.690,95.690,84.890,84.890,84.890,84.890,84.890,84.880
2002-11,105.920,105.930,105.930,105.930,105.910,105.910,105.910,105.910,105.910,105.900,105.900,105.900,105.900,105.900,105.900,105.900,105.440,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.430,105.440,105.440,95.770,95.770,95.740,95.740,95.740,95.730,95.730,95.720,95.720,95.720,95.720,95.720,95.720,95.720,95.720,95.720,95.720,95.720,95.720,95.450,95.650,95.710,95.720,95.760,95.760,95.760,95.760,95.760,95.760,95.760,95.760,95.740,95.740,95.720,95.720,95.720,84.920,84.920,84.920,84.920,84.920,84.910
2002-12,105.960,105.960,105.960,105.960,105.940,105.940,105.940,105.940,105.950,105.940,105.940,105.940,105.940,105.940,105.940,105.940,105.470,105.460,105.460,105.460,105.460,105.460,105.460,105.460,105.470,105.470,105.470,105.470,105.470,105.470,105.470,105.470,105.470,105.470,105.470,105.470,105.470,105.470,105.470,105.470,95.800,95.800,95.770,95.770,95.770,95.760,95.760,95.750,95.750,95.750,95.750,95.750,95.750,95.750,95.750,95.750,95.750,95.750,95.750,95.480,95.680,95.740,95.750,95.800,95.800,95.810,95.810,95.810,95.810,95.800,95.810,95.780,95.780,95.770,95.770,95.770,84.960,84.960,84.960,84.960,84.960,84.950
2003-01,106.040,106.050,106.050,106.050,106.030,106.030,106.030,106.030,106.030,106.020,106.020,106.020,106.020,106.020,106.020,106.020,105.570,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.560,105.570,105.570,95.890,95.890,95.850,95.850,95.850,95.850,95.850,95.830,95.830,95.830,95.830,95.830,95.830,95.830,95.830,95.830,95.830,95.830,95.830,95.570,95.760,95.820,95.830,95.880,95.880,95.890,95.890,95.890,95.890,95.880,95.880,95.860,95.860,95.850,95.850,95.850,85.030,85.030,85.030,85.030,85.030,85.020
2003-02,106.110,106.120,106.120,106.120,106.100,106.100,106.100,106.100,106.100,106.090,106.090,106.090,106.090,106.090,106.090,106.090,105.640,105.630,105.630,105.630,105.630,105.630,105.630,105.630,105.640,105.640,105.640,105.640,105.640,105.640,105.630,105.630,105.630,105.630,105.630,105.630,105.630,105.630,105.640,105.640,95.950,95.950,95.920,95.920,95.920,95.910,95.920,95.900,95.900,95.900,95.900,95.900,95.900,95.900,95.900,95.900,95.900,95.900,95.900,95.630,95.830,95.890,95.900,95.950,95.950,95.950,95.950,95.950,95.950,95.950,95.950,95.930,95.930,95.910,95.910,95.910,85.090,85.090,85.090,85.090,85.090,85.080
2003-03,106.130,106.130,106.130,106.130,106.110,106.110,106.110,106.110,106.120,106.110,106.110,106.110,106.110,106.110,106.110,106.110,105.660,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.650,105.660,105.660,95.970,95.970,95.940,95.940,95.940,95.930,95.930,95.920,95.920,95.920,95.920,95.920,95.920,95.920,95.920,95.920,95.920,95.920,95.920,95.650,95.840,95.900,95.910,95.960,95.960,95.970,95.970,95.970,95.970,95.960,95.960,95.940,95.940,95.930,95.930,95.930,85.100,85.100,85.100,85.100,85.100,85.100
2003-04,106.340,106.330,106.330,106.330,106.310,106.310,106.310,106.310,106.310,106.300,106.300,106.300,106.300,106.300,106.300,106.300,105.870,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.860,105.880,105.880,96.160,96.160,96.130,96.130,96.130,96.130,96.130,96.110,96.110,96.110,96.110,96.110,96.110,96.110,96.110,96.110,96.110,96.110,96.110,95.850,96.040,96.100,96.100,96.160,96.160,96.160,96.160,96.160,96.160,96.160,96.160,96.140,96.140,96.130,96.130,96.130,85.280,85.280,85.280,85.280,85.280,85.240
2003-05,106.570,106.560,106.560,106.560,106.540,106.540,106.540,106.540,106.550,106.530,106.530,106.530,106.530,106.530,106.530,106.530,106.120,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.110,106.120,106.120,96.380,96.390,96.360,96.360,96.360,96.350,96.350,96.340,96.330,96.330,96.330,96.330,96.330,96.330,96.330,96.330,96.330,96.330,96.330,96.060,96.270,96.330,96.340,96.350,96.350,96.360,96.360,96.360,96.360,96.350,96.350,96.340,96.340,96.330,96.330,96.330,85.460,85.460,85.460,85.460,85.460,85.420
2003-06,107.960,107.950,107.950,107.950,107.950,107.950,107.950,107.950,107.960,107.950,107.950,107.950,107.950,107.950,107.950,107.950,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.410,107.420,107.420,97.540,97.540,97.520,97.520,97.520,97.510,97.510,97.500,97.500,97.500,97.500,97.500,97.500,97.500,97.500,97.500,97.500,97.500,97.500,97.220,97.430,97.500,97.510,97.530,97.530,97.540,97.530,97.530,97.530,97.530,97.530,97.520,97.520,97.500,97.500,97.500,86.500,86.500,86.500,86.500,86.500,86.470
2003-07,108.120,108.120,108.120,108.120,108.120,108.120,108.120,108.120,108.120,108.120,108.120,108.120,108.120,108.120,108.120,108.120,107.590,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.590,107.590,97.680,97.690,97.670,97.670,97.660,97.660,97.660,97.640,97.640,97.640,97.640,97.640,97.640,97.640,97.640,97.640,97.640,97.640,97.640,97.370,97.580,97.650,97.650,97.680,97.680,97.680,97.680,97.680,97.680,97.680,97.680,97.670,97.670,97.650,97.650,97.650,86.630,86.630,86.630,86.630,86.630,86.600
