"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
2005-09,689680,712927,712927,712927,712927,712927,712927,712927,712927,712927,712927,712927,712927,711488,711488,711488,711488,711488,711488,711488,711488,711488,711488,711488,711488,711604,711604,711604,711604,711604,711604,711604,711604,711604,711604,711858,711858,713561,713561,713561,713342,713342,713342,712812,712812,712812,712812,712812,712812,712806,712806,712806,712805,712805,712805,712805,712805,712805,712805,712805,712805,713696,713696,713696,713696,714036,714036,714036,714036,714036,714036,714036,714036,714036,714036,714036,713709,713709,713709,713709,713709,713709,713477,713477,713477,713477,713477,713477,713477,713876,713876,713876,713876,713541,713541,713541,713541,713580,713580,713580,713580,713580,713580,714026,714026,714026,714026,714026,714026,713979,713979,713979
2005-10,,709588,709588,709588,709588,709588,709588,709588,709588,709588,709588,709588,709588,708648,708648,708648,708648,708648,708648,708648,708648,708648,708648,708648,708648,709067,709067,709067,709067,709067,709067,709067,709067,709067,709067,709464,709464,711235,711235,711235,711605,711605,711605,711229,711229,711229,711229,711229,711229,711228,711228,711228,711227,711227,711227,711227,711227,711227,711227,711227,711227,711365,711365,711365,711365,711858,711858,711858,711858,711858,711858,711858,711858,711858,711858,711858,711509,711509,711509,711509,711509,711509,712217,712217,712217,712217,712217,712217,712217,712207,712207,712207,712207,712286,712286,712286,712286,712345,712345,712345,712345,712345,712345,712337,712337,712337,712337,712337,712337,712346,712346,712346
2005-11,,,710680,710680,710680,710680,710680,710680,710680,710680,710680,710680,710680,709637,709637,709637,709637,709637,709637,709637,709637,709637,709637,709637,709637,710904,710904,710904,710904,710904,710904,710904,710904,710904,710904,710757,710757,711480,711480,711480,712052,712052,712052,712798,712798,712798,712798,712798,712798,712901,712901,712901,712917,712918,712911,712911,712911,712911,712911,712911,712911,713510,713510,713510,713510,712933,712933,712933,712933,712933,712933,712933,712933,712933,712933,712933,713811,713811,713811,713811,713811,713811,714544,714544,714544,714544,714544,714544,714544,714595,714595,714595,714595,714672,714672,714672,714672,714718,714718,714718,714718,714718,714718,714704,714704,714704,714704,714704,714704,714753,714753,714753
2005-12,,,,706365,706365,706365,706365,706365,706365,706365,706365,706365,706365,706424,706424,706424,706424,706424,706424,706424,706424,706424,706424,706424,706424,707702,707702,707702,707702,707702,707702,707702,707702,707702,707702,707219,707219,707730,707730,707730,708170,708170,708170,708023,708023,708023,708023,708023,708023,708057,708057,708057,708056,708056,708057,708057,708057,708057,708057,708057,708057,710399,710399,710399,710399,708898,708898,708898,708898,708898,708898,708898,708898,708898,708898,708898,710606,710606,710606,710606,710606,710606,711133,711133,711133,711133,711133,711133,711133,711351,711351,711351,711351,711427,711427,711427,711427,710659,710659,710659,710659,710659,710659,710654,710654,710654,710654,710654,710654,710678,710678,710678
2006-01,,,,,698452,698452,698452,698452,698452,698452,698452,698452,698452,701472,701472,701472,701472,701472,701472,701472,701472,701472,701472,701472,701472,701254,701254,701254,701254,701254,701254,701254,701254,701254,701254,698915,698915,696601,696601,696601,697727,697727,697727,699054,699054,699054,699054,699054,699054,699108,699108,699108,699107,699107,699107,699107,699107,699107,699107,699107,699107,697561,697561,697561,697561,697853,697853,697853,697853,697853,697853,697853,697853,697853,697853,697853,697683,697683,697683,697683,697683,697683,696138,696138,696138,696138,696138,696138,696138,697640,697640,697640,697640,696746,696746,696746,696746,696728,696728,696728,696728,696728,696728,696778,696778,696778,696778,696778,696778,696786,696786,696786
2006-02,,,,,,699545,699545,699545,699545,699545,699545,699545,699545,702560,702560,702560,702560,702560,702560,702560,702560,702560,702560,702560,702560,701540,701540,701540,701540,701540,701540,701540,701540,701540,701540,700567,700567,693759,693759,693759,692626,692626,692626,693915,693915,693915,693915,693915,693915,693968,693968,693968,693966,693966,693967,693967,693967,693967,693967,693967,693967,693327,693327,693327,693327,692025,692025,692025,692025,692025,692025,692025,692025,692025,692025,692025,693586,693586,693586,693586,693586,693586,692864,692864,692864,692864,692864,692864,692864,693052,693052,693052,693052,693222,693222,693222,693222,693268,693268,693268,693268,693268,693268,693258,693258,693258,693258,693258,693258,693406,693406,693406
2006-03,,,,,,,672906,672812,672812,672812,672812,672812,672812,698707,698707,698707,698707,698707,698707,698707,698707,698707,698707,698707,698707,697044,697044,697044,697044,697044,697044,697044,697044,697044,697044,696375,696375,694060,694060,694060,696307,696307,696307,697834,697834,697834,697834,697834,697834,697849,697849,697849,697848,697848,697849,697849,697849,697849,697849,697849,697849,687909,687909,687909,687909,691582,691582,691582,691582,691582,691582,691582,691582,691582,691582,691582,688164,688164,688164,688164,688164,688164,688906,688906,688906,688906,688906,688906,688906,688666,688666,688666,688666,688586,688586,688586,688586,688740,688740,688740,688740,688740,688740,689036,689036,689036,689036,689036,689036,688701,688701,688701
2006-04,,,,,,,,686513,686513,686513,686513,686513,686513,708248,708248,708248,708248,708248,708248,708248,708248,708248,708248,708248,708248,708262,708262,708262,708262,708262,708262,708262,708262,708262,708262,709312,709312,709565,709565,709565,708510,708510,708510,707910,707910,707910,707910,707910,707910,707852,707852,707852,707850,707850,707851,707851,707851,707851,707851,707851,707851,707278,707278,707278,707278,707356,707356,707356,707356,707356,707356,707356,707356,707356,707356,707356,705735,705735,705735,705735,705735,705735,708562,708562,708562,708562,708562,708562,708562,707390,707390,707390,707390,708012,708012,708012,708012,707484,707484,707484,707484,707484,707484,707429,707429,707429,707429,707429,707429,706755,706755,706755
2006-05,,,,,,,,,691311,691311,691311,691311,691311,711801,711801,711801,711801,711801,711801,711801,711801,711801,711801,711801,711801,711638,711638,711638,711638,711638,711638,711638,711638,711638,711638,711440,711440,715054,715054,715054,713109,713109,713109,711569,711569,711569,711569,711569,711569,711385,711385,711385,711383,711383,711384,711384,711384,711384,711384,711384,711384,714768,714768,714768,714768,713668,713668,713668,713668,713668,713668,713668,713668,713668,713668,713668,715155,715155,715155,715155,715155,715155,714271,714271,714271,714271,714271,714271,714271,713207,713207,713207,713207,713214,713214,713214,713214,714091,714091,714091,714091,714091,714091,713346,713346,713346,713346,713346,713346,714218,714218,714218
2006-06,,,,,,,,,,693142,693142,693142,693142,713511,713511,713511,713511,713511,713511,713511,713511,713511,713511,713511,713511,712842,712842,712842,712842,712842,712842,712842,712842,712842,712842,712703,712703,713813,713813,713813,714726,714726,714726,713565,713565,713565,713565,713565,713565,713270,713270,713270,713269,713269,713270,713270,713270,713270,713270,713270,713270,714673,714673,714673,714673,714960,714960,714960,714960,714960,714960,714960,714960,714960,714960,714960,714213,714213,714213,714213,714213,714213,713790,713790,713790,713790,713790,713790,713790,713891,713891,713891,713891,713940,713940,713940,713940,713966,713966,713966,713966,713966,713966,714058,714058,714058,714058,714058,714058,713940,713940,713940
2006-07,,,,,,,,,,,692756,692756,692756,713396,713396,713396,713396,713396,713396,713396,713396,713396,713396,713396,713396,713264,713264,713264,713264,713264,713264,713264,713264,713264,713264,713947,713947,714930,714930,714930,714772,714772,714772,714417,714417,714417,714417,714417,714417,714127,714127,714127,714126,714126,714127,714127,714127,714127,714127,714127,714127,715968,715968,715968,715968,715457,715457,715457,715457,715457,715457,715457,715457,715457,715457,715457,715985,715985,715985,715985,715985,715985,715148,715148,715148,715148,715148,715148,715148,715240,715240,715240,715240,715287,715287,715287,715287,715311,715311,715311,715311,715311,715311,715339,715339,715339,715339,715339,715339,715335,715335,715335
2006-08,,,,,,,,,,,,696060,696060,715341,715341,715341,715341,715341,715341,715341,715341,715341,715341,715341,715341,715058,715058,715058,715058,715058,715058,715058,715058,715058,715058,716035,716035,716869,716869,716869,717144,717144,717144,717395,717395,717395,717395,717395,717395,717260,717260,717260,717261,717261,717262,717262,717262,717262,717262,717262,717262,719511,719511,719511,719511,719201,719201,719201,719201,719201,719201,719201,719201,719201,719201,719201,719517,719517,719517,719517,719517,719517,718479,718479,718479,718479,718479,718479,718479,718510,718510,718510,718510,718538,718538,718538,718538,718530,718530,718530,718530,718530,718530,718498,718498,718498,718498,718498,718498,718578,718578,718578
2006-09,,,,,,,,,,,,,693702,714274,714274,714274,714274,714274,714274,714274,714274,714274,714274,714274,714274,713986,713986,713986,713986,713986,713986,713986,713986,713986,713986,714716,714716,715643,715643,715643,717054,717054,717054,718038,718038,718038,718038,718038,718038,718154,718154,718154,718157,718157,718158,718158,718158,718158,718158,718158,718158,718174,718174,718174,718174,718382,718382,718382,718382,718382,718382,718382,718382,718382,718382,718382,718274,718274,718274,718274,718274,718274,717925,717925,717925,717925,717925,717925,717925,718202,718202,718202,718202,718007,718007,718007,718007,718002,718002,718002,718002,718002,718002,718244,718244,718244,718244,718244,718244,718231,718231,718231
2006-10,,,,,,,,,,,,,,714326,714326,714326,714326,714326,714326,714326,714326,714326,714326,714326,714326,714387,714387,714387,714387,714387,714387,714387,714387,714387,714387,715285,715285,716372,716372,716372,718155,718155,718155,719615,719615,719615,719615,719615,719615,719937,719937,719937,719941,719941,719941,719941,719941,719941,719941,719941,719941,718185,718185,718185,718185,718919,718919,718919,718919,718919,718919,718919,718919,718919,718919,718919,718424,718424,718424,718424,718424,718424,719359,719359,719359,719359,719359,719359,719359,719442,719442,719442,719442,719459,719459,719459,719459,719391,719391,719391,719391,719391,719391,719401,719401,719401,719401,719401,719401,719508,719508,719508
2006-11,,,,,,,,,,,,,,,714107,714107,714107,714107,714107,714107,714107,714107,714107,714107,714107,715545,715545,715545,715545,715545,715545,715545,715545,715545,715545,715916,715916,717439,717439,717439,718715,718715,718715,720640,720640,720640,720640,720640,720640,721178,721178,721178,721200,721201,721192,721192,721192,721192,721192,721192,721192,719953,719953,719953,719953,719372,719372,719372,719372,719372,719372,719372,719372,719372,719372,719372,720457,720457,720457,720457,720457,720457,721115,721115,721115,721115,721115,721115,721115,721276,721276,721276,721276,721299,721299,721299,721299,721295,721295,721295,721295,721295,721295,721298,721298,721298,721298,721298,721298,721349,721349,721349
2006-12,,,,,,,,,,,,,,,,716123,716123,716123,716123,716123,716123,716123,716123,716123,716123,717691,717691,717691,717691,717691,717691,717691,717691,717691,717691,717452,717452,718945,718945,718945,720103,720103,720103,719977,719977,719977,719977,719977,719977,720441,720441,720441,720438,720438,720437,720437,720437,720437,720437,720437,720437,722044,722044,722044,722044,721078,721078,721078,721078,721078,721078,721078,721078,721078,721078,721078,722406,722406,722406,722406,722406,722406,722568,722568,722568,722568,722568,722568,722568,722777,722777,722777,722777,722794,722794,722794,722794,722361,722361,722361,722361,722361,722361,722365,722365,722365,722365,722365,722365,722383,722383,722383
2007-01,,,,,,,,,,,,,,,,,734629,734629,734629,734629,734629,734629,734629,734629,734629,734425,734425,734425,734425,734425,734425,734425,734425,734425,734425,731542,731542,728252,728252,728252,726113,726113,726113,724818,724818,724818,724818,724818,724818,725182,725182,725182,725170,725169,725167,725167,725167,725167,725167,725167,725167,725822,725822,725822,725822,726244,726244,726244,726244,726244,726244,726244,726244,726244,726244,726244,726097,726097,726097,726097,726097,726097,725114,725114,725114,725114,725114,725114,725114,726567,726567,726567,726567,726088,726088,726088,726088,726073,726073,726073,726073,726073,726073,726190,726190,726190,726190,726190,726190,726197,726197,726197
2007-02,,,,,,,,,,,,,,,,,,749990,749990,749990,749990,749990,749990,749990,749990,748437,748437,748437,748437,748437,748437,748437,748437,748437,748437,747194,747194,738429,738429,738429,730765,730765,730765,727156,727156,727156,727156,727156,727156,727308,727308,727308,727284,727284,727284,727284,727284,727284,727284,727284,727284,730958,730958,730958,730958,728809,728809,728809,728809,728809,728809,728809,728809,728809,728809,728809,731459,731459,731459,731459,731459,731459,730539,730539,730539,730539,730539,730539,730539,730769,730769,730769,730769,730839,730839,730839,730839,730947,730947,730947,730947,730947,730947,731085,731085,731085,731085,731085,731085,731088,731088,731088
2007-03,,,,,,,,,,,,,,,,,,,713887,713887,713887,713887,713887,713887,713887,730214,730214,730214,730214,730214,730214,730214,730214,730214,730214,728960,728960,725875,725875,725875,726154,726154,726154,723865,723865,723865,723865,723865,723865,723713,723713,723713,723679,723678,723682,723682,723682,723682,723682,723682,723682,718266,718266,718266,718266,721670,721670,721670,721670,721670,721670,721670,721670,721670,721670,721670,718431,718431,718431,718431,718431,718431,719181,719181,719181,719181,719181,719181,719181,718906,718906,718906,718906,718788,718788,718788,718788,718901,718901,718901,718901,718901,718901,719206,719206,719206,719206,719206,719206,718887,718887,718887
2007-04,,,,,,,,,,,,,,,,,,,,696252,696252,696252,696252,696252,696252,713177,713177,713177,713177,713177,713177,713177,713177,713177,713177,714673,714673,715202,715202,715202,715154,715154,715154,714261,714261,714261,714261,714261,714261,713809,713809,713809,713784,713784,713791,713791,713791,713791,713791,713791,713791,712252,712252,712252,712252,712268,712268,712268,712268,712268,712268,712268,712268,712268,712268,712268,710245,710245,710245,710245,710245,710245,713345,713345,713345,713345,713345,713345,713345,712113,712113,712113,712113,712674,712674,712674,712674,712124,712124,712124,712124,712124,712124,712091,712091,712091,712091,712091,712091,711182,711182,711182
2007-05,,,,,,,,,,,,,,,,,,,,,690437,690437,690437,690437,690437,706760,706760,706760,706760,706760,706760,706760,706760,706760,706760,706467,706467,710909,710909,710909,710393,710393,710393,710569,710569,710569,710569,710569,710569,709840,709840,709840,709846,709845,709858,709858,709858,709858,709858,709858,709858,711221,711221,711221,711221,710527,710527,710527,710527,710527,710527,710527,710527,710527,710527,710527,711449,711449,711449,711449,711449,711449,710377,710377,710377,710377,710377,710377,710377,709303,709303,709303,709303,709252,709252,709252,709252,710148,710148,710148,710148,710148,710148,709373,709373,709373,709373,709373,709373,710308,710308,710308
2007-06,,,,,,,,,,,,,,,,,,,,,,688556,688556,688556,688556,703902,703902,703902,703902,703902,703902,703902,703902,703902,703902,703691,703691,704949,704949,704949,707378,707378,707378,708061,708061,708061,708061,708061,708061,707230,707230,707230,707262,707262,707273,707273,707273,707273,707273,707273,707273,707780,707780,707780,707780,707679,707679,707679,707679,707679,707679,707679,707679,707679,707679,707679,706958,706958,706958,706958,706958,706958,706375,706375,706375,706375,706375,706375,706375,706485,706485,706485,706485,706478,706478,706478,706478,706471,706471,706471,706471,706471,706471,706569,706569,706569,706569,706569,706569,706480,706480,706480
2007-07,,,,,,,,,,,,,,,,,,,,,,,688413,688413,688413,704936,704936,704936,704936,704936,704936,704936,704936,704936,704936,705780,705780,706812,706812,706812,707342,707342,707342,709052,709052,709052,709052,709052,709052,708409,708409,708409,708440,708441,708440,708440,708440,708440,708440,708440,708440,709203,709203,709203,709203,708899,708899,708899,708899,708899,708899,708899,708899,708899,708899,708899,709077,709077,709077,709077,709077,709077,708281,708281,708281,708281,708281,708281,708281,708374,708374,708374,708374,708376,708376,708376,708376,708341,708341,708341,708341,708341,708341,708364,708364,708364,708364,708364,708364,708435,708435,708435
2007-08,,,,,,,,,,,,,,,,,,,,,,,,688047,688047,704500,704500,704500,704500,704500,704500,704500,704500,704500,704500,705592,705592,706391,706391,706391,707300,707300,707300,709752,709752,709752,709752,709752,709752,709559,709559,709559,709559,709558,709545,709545,709545,709545,709545,709545,709545,710354,710354,710354,710354,710022,710022,710022,710022,710022,710022,710022,710022,710022,710022,710022,710292,710292,710292,710292,710292,710292,709377,709377,709377,709377,709377,709377,709377,709448,709448,709448,709448,709418,709418,709418,709418,709381,709381,709381,709381,709381,709381,709383,709383,709383,709383,709383,709383,709445,709445,709445
2007-09,,,,,,,,,,,,,,,,,,,,,,,,,690589,707172,707172,707172,707172,707172,707172,707172,707172,707172,707172,707607,707607,708747,708747,708747,710388,710388,710388,712751,712751,712751,712751,712751,712751,713216,713216,713216,713177,713174,713153,713153,713153,713153,713153,713153,713153,712606,712606,712606,712606,712532,712532,712532,712532,712532,712532,712532,712532,712532,712532,712532,712697,712697,712697,712697,712697,712697,712204,712204,712204,712204,712204,712204,712204,712310,712310,712310,712310,712272,712272,712272,712272,712233,712233,712233,712233,712233,712233,712272,712272,712272,712272,712272,712272,712295,712295,712295
2007-10,,,,,,,,,,,,,,,,,,,,,,,,,,706509,706509,706509,706509,706509,706509,706509,706509,706509,706509,707097,707097,708430,708430,708430,710374,710374,710374,712634,712634,712634,712634,712634,712634,713623,713623,713623,713575,713567,713549,713549,713549,713549,713549,713549,713549,711150,711150,711150,711150,712048,712048,712048,712048,712048,712048,712048,712048,712048,712048,712048,711478,711478,711478,711478,711478,711478,712691,712691,712691,712691,712691,712691,712691,712865,712865,712865,712865,712829,712829,712829,712829,712625,712625,712625,712625,712625,712625,712624,712624,712624,712624,712624,712624,712860,712860,712860
2007-11,,,,,,,,,,,,,,,,,,,,,,,,,,,705246,705246,705246,705246,705246,705246,705246,705246,705246,705666,705666,707350,707350,707350,709939,709939,709939,711819,711819,711819,711819,711819,711819,712842,712842,712842,712834,712821,712811,712811,712811,712811,712811,712811,712811,710337,710337,710337,710337,710719,710719,710719,710719,710719,710719,710719,710719,710719,710719,710719,711712,711712,711712,711712,711712,711712,712274,712274,712274,712274,712274,712274,712274,712600,712600,712600,712600,712579,712579,712579,712579,712524,712524,712524,712524,712524,712524,712505,712505,712505,712505,712505,712505,712594,712594,712594
2007-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,708047,708047,708047,708047,708047,708047,708047,708047,707749,707749,709501,709501,709501,711957,711957,711957,712434,712434,712434,712434,712434,712434,713166,713166,713166,713223,713212,713209,713209,713209,713209,713209,713209,713209,713447,713447,713447,713447,713071,713071,713071,713071,713071,713071,713071,713071,713071,713071,713071,714006,714006,714006,714006,714006,714006,713691,713691,713691,713691,713691,713691,713691,713943,713943,713943,713943,713901,713901,713901,713901,713840,713840,713840,713840,713840,713840,713814,713814,713814,713814,713814,713814,713854,713854,713854
2008-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730013,730013,730013,730013,730013,730013,730013,726630,726630,722772,722772,722772,717976,717976,717976,714734,714734,714734,714734,714734,714734,715139,715139,715139,715261,715259,715259,715259,715259,715259,715259,715259,715259,717468,717468,717468,717468,718042,718042,718042,718042,718042,718042,718042,718042,718042,718042,718042,717881,717881,717881,717881,717881,717881,717447,717447,717447,717447,717447,717447,717447,718813,718813,718813,718813,718790,718790,718790,718790,718790,718790,718790,718790,718790,718790,718920,718920,718920,718920,718920,718920,718955,718955,718955
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747429,747429,747429,747429,747429,747429,745938,745938,735684,735684,735684,724797,724797,724797,716686,716686,716686,716686,716686,716686,716876,716876,716876,717030,717042,717044,717044,717044,717044,717044,717044,717044,724326,724326,724326,724326,721441,721441,721441,721441,721441,721441,721441,721441,721441,721441,721441,724831,724831,724831,724831,724831,724831,723822,723822,723822,723822,723822,723822,723822,724054,724054,724054,724054,724036,724036,724036,724036,724200,724200,724200,724200,724200,724200,724418,724418,724418,724418,724418,724418,724289,724289,724289
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710434,710434,710434,710434,710434,709041,709041,718781,718781,718781,717080,717080,717080,711675,711675,711675,711675,711675,711675,710368,710368,710368,710448,710472,710481,710481,710481,710481,710481,710481,710481,709441,709441,709441,709441,711685,711685,711685,711685,711685,711685,711685,711685,711685,711685,711685,709552,709552,709552,709552,709552,709552,710177,710177,710177,710177,710177,710177,710177,709824,709824,709824,709824,709703,709703,709703,709703,709814,709814,709814,709814,709814,709814,710088,710088,710088,710088,710088,710088,709820,709820,709820
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693156,693156,693156,693156,695000,695000,708237,708237,708237,709074,709074,709074,708620,708620,708620,708620,708620,708620,707138,707138,707138,707081,707116,707131,707131,707131,707131,707131,707131,707131,704556,704556,704556,704556,704544,704544,704544,704544,704544,704544,704544,704544,704544,704544,704544,702581,702581,702581,702581,702581,702581,705516,705516,705516,705516,705516,705516,705516,704238,704238,704238,704238,704714,704714,704714,704714,704223,704223,704223,704223,704223,704223,704237,704237,704237,704237,704237,704237,703267,703267,703267
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686921,686921,686921,686714,686714,703933,703933,703933,704624,704624,704624,705991,705991,705991,705991,705991,705991,705200,705200,705200,705007,705036,705049,705049,705049,705049,705049,705049,705049,704735,704735,704735,704735,704434,704434,704434,704434,704434,704434,704434,704434,704434,704434,704434,704177,704177,704177,704177,704177,704177,703226,703226,703226,703226,703226,703226,703226,702301,702301,702301,702301,702211,702211,702211,702211,702825,702825,702825,702825,702825,702825,702301,702301,702301,702301,702301,702301,702908,702908,702908
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686690,686690,686675,686675,699931,699931,699931,703394,703394,703394,705318,705318,705318,705318,705318,705318,704629,704629,704629,704372,704381,704379,704379,704379,704379,704379,704379,704379,704196,704196,704196,704196,704067,704067,704067,704067,704067,704067,704067,704067,704067,704067,704067,703334,703334,703334,703334,703334,703334,702730,702730,702730,702730,702730,702730,702730,702700,702700,702700,702700,702650,702650,702650,702650,702641,702641,702641,702641,702641,702641,702688,702688,702688,702688,702688,702688,702659,702659,702659
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685572,686712,686712,700010,700010,700010,700743,700743,700743,703833,703833,703833,703833,703833,703833,703765,703765,703765,703506,703498,703496,703496,703496,703496,703496,703496,703496,703762,703762,703762,703762,703429,703429,703429,703429,703429,703429,703429,703429,703429,703429,703429,703318,703318,703318,703318,703318,703318,702532,702532,702532,702532,702532,702532,702532,702528,702528,702528,702528,702489,702489,702489,702489,702472,702472,702472,702472,702472,702472,702466,702466,702466,702466,702466,702466,702553,702553,702553
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684257,684257,697246,697246,697246,698152,698152,698152,702351,702351,702351,702351,702351,702351,702362,702362,702362,702111,702062,702114,702114,702114,702114,702114,702114,702114,701884,701884,701884,701884,701729,701729,701729,701729,701729,701729,701729,701729,701729,701729,701729,701668,701668,701668,701668,701668,701668,700984,700984,700984,700984,700984,700984,700984,700998,700998,700998,700998,700943,700943,700943,700943,700945,700945,700945,700945,700945,700945,700951,700951,700951,700951,700951,700951,701007,701007,701007
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682128,695878,695878,695878,696926,696926,696926,699842,699842,699842,699842,699842,699842,700944,700944,700944,700760,700681,700672,700672,700672,700672,700672,700672,700672,700387,700387,700387,700387,700398,700398,700398,700398,700398,700398,700398,700398,700398,700398,700398,700587,700587,700587,700587,700587,700587,700176,700176,700176,700176,700176,700176,700176,700285,700285,700285,700285,700232,700232,700232,700232,700235,700235,700235,700235,700235,700235,700214,700214,700214,700214,700214,700214,700311,700311,700311
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695193,695193,695193,696279,696279,696279,698866,698866,698866,698866,698866,698866,701444,701444,701444,701382,701345,701233,701233,701233,701233,701233,701233,701233,697258,697258,697258,697258,698433,698433,698433,698433,698433,698433,698433,698433,698433,698433,698433,698654,698654,698654,698654,698654,698654,700110,700110,700110,700110,700110,700110,700110,700424,700424,700424,700424,700400,700400,700400,700400,700167,700167,700167,700167,700167,700167,700069,700069,700069,700069,700069,700069,700551,700551,700551
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694922,694922,697932,697932,697932,699392,699392,699392,699392,699392,699392,701005,701005,701005,701566,701530,701593,701593,701593,701593,701593,701593,701593,699225,699225,699225,699225,698575,698575,698575,698575,698575,698575,698575,698575,698575,698575,698575,700562,700562,700562,700562,700562,700562,700856,700856,700856,700856,700856,700856,700856,701477,701477,701477,701477,701508,701508,701508,701508,701387,701387,701387,701387,701387,701387,701244,701244,701244,701244,701244,701244,701437,701437,701437
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698394,701218,701218,701218,700360,700360,700360,700360,700360,700360,701510,701510,701510,701877,701775,701786,701786,701786,701786,701786,701786,701786,702105,702105,702105,702105,702497,702497,702497,702497,702497,702497,702497,702497,702497,702497,702497,703574,703574,703574,703574,703574,703574,702769,702769,702769,702769,702769,702769,702769,703397,703397,703397,703397,703414,703414,703414,703414,703327,703327,703327,703327,703327,703327,703224,703224,703224,703224,703224,703224,703369,703369,703369
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705440,705440,705440,701146,701146,701146,701146,701146,701146,701875,701875,701875,702929,702674,702204,702204,702204,702204,702204,702204,702204,704819,704819,704819,704819,705504,705504,705504,705504,705504,705504,705504,705504,705504,705504,705504,706319,706319,706319,706319,706319,706319,705317,705317,705317,705317,705317,705317,705317,706587,706587,706587,706587,706628,706628,706628,706628,706618,706618,706618,706618,706618,706618,706686,706686,706686,706686,706686,706686,706744,706744,706744
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709550,709550,700358,700358,700358,700358,700358,700358,700957,700957,700957,701063,701763,700382,700382,700382,700382,700382,700382,700382,707851,707851,707851,707851,705626,705626,705626,705626,705626,705626,705626,705626,705626,705626,705626,708485,708485,708485,708485,708485,708485,707300,707300,707300,707300,707300,707300,707300,707512,707512,707512,707512,707541,707541,707541,707541,707691,707691,707691,707691,707691,707691,707896,707896,707896,707896,707896,707896,707734,707734,707734
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694852,688106,688106,688106,688106,688106,688106,704749,704749,704749,704727,704734,707090,707090,707090,707090,707090,707090,707090,705966,705966,705966,705966,707248,707248,707248,707248,707248,707248,707248,707248,707248,707248,707248,704059,704059,704059,704059,704059,704059,705181,705181,705181,705181,705181,705181,705181,704166,704166,704166,704166,704124,704124,704124,704124,704279,704279,704279,704279,704279,704279,704919,704919,704919,704919,704919,704919,704233,704233,704233
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691460,691460,691460,691460,691460,691460,705898,705898,705898,705629,705656,705583,705583,705583,705583,705583,705583,705583,704989,704989,704989,704989,705096,705096,705096,705096,705096,705096,705096,705096,705096,705096,705096,701585,701585,701585,701585,701585,701585,704863,704863,704863,704863,704863,704863,704863,703447,703447,703447,703447,703695,703695,703695,703695,703514,703514,703514,703514,703514,703514,703538,703538,703538,703538,703538,703538,702613,702613,702613
